Name,SpT,__3.6_,__4.5_,__5.8_,__8.0_,__24_,W1mag,W2mag,W3mag,W4mag,E4.5,E8.0,E24,EW2,EW3,EW4,WISE,_2M,Simbad,_RA,_DE,RA,DEC
b'2MASS J16070356-2036264',b'M0',,,,,7.690000057220459,7.920000076293945,7.869999885559082,7.760000228881836,7.679999828338623,b'',b'',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',241.76483,-20.60733,241.76483,-20.60733
b'2MASS J16070373-2043074',b'M2',,,,,,9.369999885559082,9.289999961853027,9.09000015258789,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',241.76554,-20.71872,241.76554,-20.71872
b'2MASS J16070393-1911338',b'M1',,8.9399995803833,,8.890000343322754,8.680000305175781,9.069999694824219,8.960000038146973,8.789999961853027,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',241.76637,-19.19272,241.76637,-19.19272
b'2MASS J16070468-1656356',b'B9.5V',,7.179999828338623,,7.230000019073486,6.699999809265137,7.159999847412109,7.190000057220459,7.110000133514404,6.699999809265137,b'N',b'N',b'Y',b'N',b'N',b'Y',b'WISE',b'2M',b'Simbad',241.7695,-16.94322,241.7695,-16.94322
b'2MASS J16070474-2015557',b'M4',,11.079999923706055,,11.039999961853027,11.40999984741211,11.279999732971191,11.079999923706055,11.039999961853027,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',241.76975,-20.26547,241.76975,-20.26547
b'2MASS J16070633-2248280',b'M4.5',,,,,,10.520000457763672,10.369999885559082,10.260000228881836,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',241.77637,-22.80778,241.77637,-22.80778
b'2MASS J16070700-2515127',b'M4.5',,,,,,10.979999542236328,10.789999961853027,10.489999771118164,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',241.77917,-25.25353,241.77917,-25.25353
b'2MASS J16070767-1927161',b'M2',,9.479999542236328,,9.430000305175781,9.09000015258789,9.600000381469727,9.449999809265137,9.329999923706055,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',241.78196,-19.45447,241.78196,-19.45447
b'2MASS J16070873-1927341',b'M4',,10.819999694824219,,10.770000457763672,9.960000038146973,11.020000457763672,10.819999694824219,10.520000457763672,,b'N',b'N',b'Y',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',241.78637,-19.45947,241.78637,-19.45947
b'2MASS J16071007-1917046',b'M2',11.369999885559082,,11.1899995803833,,,11.489999771118164,11.229999542236328,10.989999771118164,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',241.79196,-19.28461,241.79196,-19.28461
b'2MASS J16071199-2123472',b'M4',,,,,,10.829999923706055,10.640000343322754,10.34000015258789,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',241.79996,-21.39644,241.79996,-21.39644
b'2MASS J16071267-2705580',b'A9V',,7.260000228881836,,7.349999904632568,7.309999942779541,7.260000228881836,7.260000228881836,7.25,7.260000228881836,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',241.80279,-27.09944,241.80279,-27.09944
b'2MASS J16071348-2106016',b'M5.5',,,,,,11.149999618530273,10.890000343322754,9.039999961853027,6.690000057220459,b'',b'',b'',b'N',b'Y',b'Y',b'WISE',b'2M',b'Simbad',241.80617,-21.10044,241.80617,-21.10044
b'2MASS J16071444-2051518',b'M2',,,,,,9.430000305175781,9.34000015258789,9.239999771118164,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',241.81017,-20.86439,241.81017,-20.86439
b'2MASS J16071478-2321011',b'M9.25',14.149999618530273,13.829999923706055,,,,14.4399995803833,13.800000190734863,,,b'N',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',241.81158,-23.35031,241.81158,-23.35031
b'2MASS J16071493-1756097',b'B9V',,7.360000133514404,,7.440000057220459,6.690000057220459,7.329999923706055,7.369999885559082,7.28000020980835,6.800000190734863,b'N',b'N',b'Y',b'N',b'N',b'Y',b'WISE',b'2M',b'Simbad',241.81221,-17.93603,241.81221,-17.93603
b'2MASS J16071607-2044437',b'M4',,,,,,10.220000267028809,10.0600004196167,9.84000015258789,8.510000228881836,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',241.81696,-20.74547,241.81696,-20.74547
b'2MASS J16071750-1820348',b'M8',,,,,,13.0600004196167,12.579999923706055,11.979999542236328,,b'',b'',b'',b'Y',b'',b'',b'WISE',b'2M',b'Simbad',241.82292,-18.343,241.82292,-18.343
b'2MASS J16071778-2203364',b'F8V',,,,,6.679999828338623,6.760000228881836,6.71999979019165,6.710000038146973,6.579999923706055,b'',b'',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',241.82408,-22.06011,241.82408,-22.06011
b'2MASS J16071971-2020555',b'M3',,10.40999984741211,,10.350000381469727,9.789999961853027,10.569999694824219,10.399999618530273,10.140000343322754,,b'N',b'N',b'Y',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',241.83212,-20.34875,241.83212,-20.34875
b'2MASS J16072240-2011581',b'M5.5',11.069999694824219,,10.5,,,11.25,10.779999732971191,9.289999961853027,7.329999923706055,b'',b'',b'',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',241.84333,-20.19947,241.84333,-20.19947
b'2MASS J16072382-2211018',b'M8.5',13.449999809265137,13.359999656677246,,,,13.699999809265137,13.40999984741211,,,b'N',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',241.84925,-22.18383,241.84925,-22.18383
b'2MASS J16072625-2432079',b'M3.5',,,,,,9.680000305175781,9.34000015258789,6.829999923706055,4.840000152587891,b'',b'',b'',b'N',b'Y',b'Y',b'WISE',b'2M',b'Simbad',241.85937,-24.53553,241.85937,-24.53553
b'2MASS J16072641-2144169',b'M6',,,,,,13.430000305175781,13.170000076293945,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',241.86004,-21.73803,241.86004,-21.73803
b'2MASS J16072682-1855239',b'M1',,,,,,10.460000038146973,10.289999961853027,10.210000038146973,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',241.86175,-18.92331,241.86175,-18.92331
b'2MASS J16072747-2059442',b'M4.75',,,,,,10.010000228881836,9.720000267028809,8.859999656677246,6.630000114440918,b'',b'',b'',b'N',b'Y',b'Y',b'WISE',b'2M',b'Simbad',241.86446,-20.99561,241.86446,-20.99561
b'2MASS J16072754-2018344',b'M5',11.0600004196167,10.9399995803833,10.949999809265137,10.949999809265137,,11.149999618530273,10.890000343322754,10.8100004196167,,b'N',b'N',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',241.86475,-20.30956,241.86475,-20.30956
b'2MASS J16072782-2239040',b'M9',14.770000457763672,14.569999694824219,,,,15.0600004196167,14.59000015258789,,,b'N',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',241.86592,-22.65111,241.86592,-22.65111
b'2MASS J16072853-2407543',b'M4.5',,,,,,10.09000015258789,9.890000343322754,9.720000267028809,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',241.86887,-24.13175,241.86887,-24.13175
b'2MASS J16072992-2357023',b'A9V',,7.210000038146973,,7.159999847412109,5.730000019073486,7.199999809265137,7.199999809265137,6.889999866485596,5.789999961853027,b'N',b'N',b'Y',b'N',b'Y',b'Y',b'WISE',b'2M',b'Simbad',241.87467,-23.95064,241.87467,-23.95064
b'2MASS J16073556-2027134',b'M5',,,,,,11.720000267028809,11.489999771118164,11.390000343322754,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',241.89817,-20.45372,241.89817,-20.45372
b'2MASS J16073799-2242468',b'M8.75',14.6899995803833,14.5,,,,15.15999984741211,14.729999542236328,,,b'N',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',241.90829,-22.713,241.90829,-22.713
b'2MASS J16073939-1917472',b'M2',,9.539999961853027,,9.5,8.34000015258789,9.630000114440918,9.539999961853027,9.329999923706055,8.40999984741211,b'N',b'N',b'Y',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',241.91412,-19.29644,241.91412,-19.29644
b'2MASS J16074036-2357019',b'M5.75',,,,,,12.520000457763672,12.100000381469727,11.75,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',241.91817,-23.95053,241.91817,-23.95053
b'2MASS J16074200-2107302',b'M5',,,,,,11.09000015258789,10.859999656677246,10.569999694824219,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',241.925,-21.12506,241.925,-21.12506
b'2MASS J16074449-2036030',b'M4',8.819999694824219,,,,8.609999656677246,8.930000305175781,8.779999732971191,8.600000381469727,,b'',b'',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',241.93537,-20.60083,241.93537,-20.60083
b'2MASS J16074522-2222574',b'M5.75',,,,,,11.279999732971191,11.029999732971191,11.050000190734863,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',241.93842,-22.38261,241.93842,-22.38261
b'2MASS J16075039-2221021',b'M5.75',,,,,,10.800000190734863,10.229999542236328,8.880000114440918,7.360000133514404,b'',b'',b'',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',241.95996,-22.35058,241.95996,-22.35058
b'2MASS J16075188-2427443',b'B8IV/V',,,,,6.570000171661377,6.440000057220459,6.440000057220459,6.53000020980835,6.53000020980835,b'',b'',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',241.96617,-24.46231,241.96617,-24.46231
b'2MASS J16075567-2443267',b'M5.5',,,,,,12.300000190734863,11.829999923706055,10.3100004196167,,b'',b'',b'',b'Y',b'Y',b'',b'WISE',b'2M',b'Simbad',241.98196,-24.72408,241.98196,-24.72408
b'2MASS J16075796-2040087',b'>M1',,,,,1.4199999570846558,6.369999885559082,,3.880000114440918,1.7999999523162842,b'',b'',b'Y',b'',b'Y',b'Y',b'WISE',b'2M',b'Simbad',241.9915,-20.66908,241.9915,-20.66908
b'2MASS J16075850-2039485',b'M6',12.140000343322754,11.949999809265137,11.729999542236328,11.420000076293945,,,,,,b'N',b'',b'',b'',b'',b'',b'WISE',b'2M',b'Simbad',241.99375,-20.66347,241.99375,-20.66347
b'2MASS J16075875-2441319',b'M4',,,,,,9.670000076293945,9.479999542236328,9.369999885559082,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',241.99479,-24.69219,241.99479,-24.69219
b'2MASS J16080051-2040289',b'M4.75',10.949999809265137,10.850000381469727,10.739999771118164,10.75,,11.069999694824219,10.850000381469727,,,b'N',b'N',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',242.00212,-20.67469,242.00212,-20.67469
b'2MASS J16080141-2027416',b'K8',,9.119999885559082,,9.069999694824219,8.779999732971191,9.180000305175781,9.15999984741211,9.020000457763672,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.00587,-20.46156,242.00587,-20.46156
b'2MASS J16080157-1927579',b'M4',,9.399999618530273,,9.359999656677246,9.3100004196167,9.529999732971191,9.399999618530273,9.279999732971191,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.00654,-19.46608,242.00654,-19.46608
b'2MASS J16080217-2259057',b'M5.75',,,,,,11.020000457763672,10.800000190734863,10.880000114440918,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.00904,-22.98492,242.00904,-22.98492
b'2MASS J16080238-2022338',b'M5',,10.170000076293945,,10.130000114440918,10.020000457763672,10.399999618530273,10.170000076293945,10.020000457763672,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.00992,-20.37606,242.00992,-20.37606
b'2MASS J16080245-2531392',b'M4.75',,,,,,10.800000190734863,10.5600004196167,10.529999732971191,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.01021,-25.52756,242.01021,-25.52756
b'2MASS J16080370-1812385',b'M4',,,,,,13.319999694824219,13.109999656677246,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',242.01542,-18.21069,242.01542,-18.21069
b'2MASS J16080422-2129195',b'M2.5',,,,,,9.6899995803833,9.600000381469727,9.5,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.01758,-21.48875,242.01758,-21.48875
b'2MASS J16080432-1947126',b'M4',,10.529999732971191,,10.430000305175781,10.680000305175781,10.4399995803833,10.550000190734863,10.300000190734863,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.018,-19.78683,242.018,-19.78683
b'2MASS J16080555-2218070',b'M3.25',,,,,,9.720000267028809,9.619999885559082,9.460000038146973,8.140000343322754,b'',b'',b'',b'N',b'N',b'Y',b'WISE',b'2M',b'Simbad',242.02312,-22.30194,242.02312,-22.30194
b'2MASS J16080745-2345055',b'M6.5',,,,,,12.859999656677246,12.210000038146973,,,b'',b'',b'',b'Y',b'',b'',b'WISE',b'2M',b'Simbad',242.03104,-23.75153,242.03104,-23.75153
b'2MASS J16080847-2224599',b'M4',,,,,,10.640000343322754,10.510000228881836,10.539999961853027,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.03529,-22.41664,242.03529,-22.41664
b'2MASS J16081050-2351024',b'F3V',,,,,7.440000057220459,7.769999980926514,7.789999961853027,7.659999847412109,7.389999866485596,b'',b'',b'Y',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',242.04375,-23.85067,242.04375,-23.85067
b'2MASS J16081081-2229428',b'M5.5',11.369999885559082,11.180000305175781,,,,11.510000228881836,11.199999809265137,9.199999809265137,7.199999809265137,b'N',b'',b'',b'N',b'Y',b'Y',b'WISE',b'2M',b'Simbad',242.04504,-22.49522,242.04504,-22.49522
b'2MASS J16081399-2247393',b'M4.5',,,,,,10.619999885559082,10.420000076293945,10.15999984741211,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.05829,-22.79425,242.05829,-22.79425
b'2MASS J16081474-1908327',b'K2',8.3100004196167,8.279999732971191,8.270000457763672,8.300000190734863,8.199999809265137,8.289999961853027,8.300000190734863,8.220000267028809,8.25,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',242.06142,-19.14242,242.06142,-19.14242
b'2MASS J16081535-2038111',b'M3.5',,10.40999984741211,,10.359999656677246,9.75,10.569999694824219,10.34000015258789,10.369999885559082,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.06396,-20.63642,242.06396,-20.63642
b'2MASS J16081561-2048022',b'M3',,,,,9.770000457763672,9.729999542236328,9.59000015258789,9.520000457763672,,b'',b'',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.06504,-20.80061,242.06504,-20.80061
b'2MASS J16081566-2222199',b'M3.25',,,,,,9.770000457763672,9.619999885559082,7.190000057220459,4.920000076293945,b'',b'',b'',b'N',b'Y',b'Y',b'WISE',b'2M',b'Simbad',242.06525,-22.37219,242.06525,-22.37219
b'2MASS J16081758-2348508',b'M5.5',,,,,,12.600000381469727,11.800000190734863,,,b'',b'',b'',b'Y?',b'',b'',b'WISE',b'2M',b'Simbad',242.07325,-23.81411,242.07325,-23.81411
b'2MASS J16081836-1900594',b'M3',,9.890000343322754,,9.84000015258789,9.829999923706055,10.0600004196167,9.890000343322754,9.680000305175781,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.0765,-19.0165,242.0765,-19.0165
b'2MASS J16081843-2232248',b'M9.25',14.09000015258789,13.960000038146973,,,,14.279999732971191,14.050000190734863,,,b'N',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',242.07679,-22.54022,242.07679,-22.54022
b'2MASS J16082078-2131234',b'M4',,,,,,10.670000076293945,10.449999809265137,10.220000267028809,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.08658,-21.52317,242.08658,-21.52317
b'2MASS J16082096-1832197',b'M5.5',,,,,,13.119999885559082,12.819999694824219,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',242.08733,-18.53881,242.08733,-18.53881
b'2MASS J16082229-2217029',b'M5.75',,,,,,11.850000381469727,11.5600004196167,11.069999694824219,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.09287,-22.28414,242.09287,-22.28414
b'2MASS J16082234-1930052',b'M1',8.819999694824219,8.770000457763672,8.760000228881836,8.75,,8.880000114440918,8.789999961853027,,,b'N',b'N',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',242.09308,-19.50144,242.09308,-19.50144
b'2MASS J16082303-2335293',b'M3.25',,9.8100004196167,,,9.510000228881836,9.880000114440918,9.760000228881836,9.630000114440918,,b'N',b'',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.09596,-23.59147,242.09596,-23.59147
b'2MASS J16082324-1930009',b'K9',9.1899995803833,8.970000267028809,8.710000038146973,7.900000095367432,4.929999828338623,9.170000076293945,8.979999542236328,6.96999979019165,5.050000190734863,b'Y',b'Y',b'Y',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',242.09683,-19.50025,242.09683,-19.50025
b'2MASS J16082356-1911315',b'M3',,9.720000267028809,,9.680000305175781,9.390000343322754,9.899999618530273,9.75,9.569999694824219,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.09817,-19.19208,242.09817,-19.19208
b'2MASS J16082387-1935518',b'M1',9.0,8.949999809265137,8.90999984741211,8.899999618530273,8.729999542236328,9.069999694824219,8.970000267028809,8.829999923706055,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.09946,-19.59772,242.09946,-19.59772
b'2MASS J16082511-2012245',b'M1',,9.670000076293945,,9.630000114440918,9.489999771118164,9.75,9.670000076293945,9.579999923706055,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.10462,-20.20681,242.10462,-20.20681
b'2MASS J16082733-2217292',b'M5',,,,,,10.260000228881836,9.8100004196167,8.649999618530273,5.880000114440918,b'',b'',b'',b'N',b'Y',b'Y',b'WISE',b'2M',b'Simbad',242.11387,-22.29144,242.11387,-22.29144
b'2MASS J16082751-1949047',b'M5',,10.050000190734863,,9.399999618530273,7.289999961853027,10.34000015258789,10.020000457763672,8.869999885559082,7.159999847412109,b'N',b'Y',b'Y',b'N',b'Y',b'Y',b'WISE',b'2M',b'Simbad',242.11462,-19.81797,242.11462,-19.81797
b'2MASS J16082847-2315103',b'M9',13.449999809265137,13.09000015258789,,,,13.770000457763672,13.220000267028809,12.399999618530273,,b'N',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',242.11862,-23.25286,242.11862,-23.25286
b'2MASS J16082870-2137198',b'M5',,,,,,10.34000015258789,9.760000228881836,6.869999885559082,4.309999942779541,b'',b'',b'',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',242.11958,-21.62217,242.11958,-21.62217
b'2MASS J16083048-2335109',b'M8.25',13.149999618530273,12.819999694824219,,,,13.369999885559082,12.859999656677246,11.40999984741211,,b'Y',b'',b'',b'Y',b'Y',b'',b'WISE',b'2M',b'Simbad',242.127,-23.58636,242.127,-23.58636
b'2MASS J16083138-1802414',b'M0',,8.8100004196167,,8.729999542236328,8.630000114440918,8.8100004196167,8.789999961853027,8.569999694824219,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.13075,-18.04483,242.13075,-18.04483
b'2MASS J16083455-2211559',b'M4.5',,,,,,11.220000267028809,10.84000015258789,9.520000457763672,7.559999942779541,b'',b'',b'',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',242.14396,-22.19886,242.14396,-22.19886
b'2MASS J16083514-2045296',b'F3V',,6.590000152587891,,6.639999866485596,6.510000228881836,6.579999923706055,6.610000133514404,6.599999904632568,6.510000228881836,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',242.14642,-20.75822,242.14642,-20.75822
b'2MASS J16083647-2445303',b'M3.5',,,,,,10.569999694824219,10.40999984741211,10.199999809265137,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.15196,-24.75842,242.15196,-24.75842
b'2MASS J16083659-1802497',b'M6.5',,11.210000038146973,,11.130000114440918,,11.520000457763672,11.239999771118164,10.619999885559082,,b'N',b'N',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.15246,-18.04714,242.15246,-18.04714
b'2MASS J16083908-2340055',b'M3.25',,,,,8.890000343322754,9.029999732971191,8.899999618530273,8.789999961853027,,b'',b'',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.16283,-23.66819,242.16283,-23.66819
b'2MASS J16084171-1856107',b'M6',,,,,,10.979999542236328,10.6899995803833,10.420000076293945,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.17379,-18.93631,242.17379,-18.93631
b'2MASS J16084309-1900519',b'M5',,9.869999885559082,,9.800000190734863,9.859999656677246,10.09000015258789,9.859999656677246,9.729999542236328,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.17954,-19.01442,242.17954,-19.01442
b'2MASS J16084340-2602168',b'G8',7.789999961853027,7.840000152587891,7.789999961853027,7.78000020980835,7.739999771118164,7.809999942779541,7.809999942779541,7.739999771118164,7.800000190734863,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',242.18083,-26.038,242.18083,-26.038
b'[LHJ2007]J160843.44-224516.0',b'L1',15.239999771118164,15.010000228881836,,,,15.430000305175781,14.670000076293945,,,b'N',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',242.181,-22.75444,242.181,-22.75444
b'2MASS J16084366-2522367',b'F4V',,7.170000076293945,,7.210000038146973,7.139999866485596,7.170000076293945,7.179999828338623,7.150000095367432,7.039999961853027,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',242.18192,-25.37686,242.18192,-25.37686
b'2MASS J16084371-2341075',b'B9V',,,,,5.710000038146973,5.75,,5.800000190734863,5.429999828338623,b'',b'',b'N',b'',b'N',b'N',b'WISE',b'2M',b'Simbad',242.18212,-23.68542,242.18212,-23.68542
b'2MASS J16084565-2430000',b'M4.25',,,,,,11.069999694824219,10.8100004196167,10.65999984741211,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.19021,-24.5,242.19021,-24.5
b'2MASS J16084606-2246593',b'M4',10.649999618530273,10.619999885559082,,,,10.75,10.59000015258789,10.390000343322754,,b'N',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.19192,-22.78314,242.19192,-22.78314
b'2MASS J16084740-2430150',b'M4.5',,,,,,10.569999694824219,10.319999694824219,10.260000228881836,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.1975,-24.50417,242.1975,-24.50417
b'2MASS J16084744-2235477',b'M8',14.020000457763672,13.930000305175781,,,,14.300000190734863,14.109999656677246,,,b'N',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',242.19767,-22.59658,242.19767,-22.59658
b'2MASS J16084836-2341209',b'M5',,,,,6.590000152587891,11.3100004196167,10.90999984741211,9.1899995803833,6.590000152587891,b'',b'',b'Y',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',242.2015,-23.68914,242.2015,-23.68914
b'2MASS J16084894-2400045',b'M3.75',,,,,,10.619999885559082,10.220000267028809,8.09000015258789,6.420000076293945,b'',b'',b'',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',242.20392,-24.00125,242.20392,-24.00125
b'2MASS J16085034-2203285',b'M4.5',,,,,,10.6899995803833,10.529999732971191,10.260000228881836,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.20975,-22.05792,242.20975,-22.05792
b'2MASS J16085408-2034182',b'M4',,9.640000343322754,,9.59000015258789,9.399999618530273,9.819999694824219,9.609999656677246,9.449999809265137,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.22533,-20.57172,242.22533,-20.57172
b'2MASS J16085673-2033460',b'K5',,8.479999542236328,,8.40999984741211,8.380000114440918,8.449999809265137,8.460000038146973,8.380000114440918,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.23637,-20.56278,242.23637,-20.56278
